code	label	costo_procedimiento	numero_personas_atendidas	costo_proc_usuario
901104	COLORACIÓN AZUL DE METILENO Y LECTURA PARA CUALQUIER MUESTRA +	514654.0	27	19061.25925925926
901105	COLORACIÓN FLUORESCENTE NARANJA DE ACRIDINA Y LECTURA §	212760.0	6	35460.0
901107	COLORACIÓN GRAM Y LECTURA PARA CUALQUIER MUESTRA *+ INCLUYE: SECRECIÓN VAGINAL, URETRAL O RECTAL	3702393.0	460	8048.680434782608
901109	COLORACIÓN TINTA CHINA Y LECTURA+ INCLUYE: Cryptococcus neoformans	113324.0	6	18887.333333333332
702201	COLPOSCOPIA CON BIOPSIA	1706702.0	36	47408.38888888889
702200	COLPOSCOPIA SOD	612603.0	17	36035.470588235294
906806	COMPLEMENTO C1Q INHIBIDOR +	58200.0	1	58200.0
906904	COMPLEMENTO HEMOLÍTICO AL 50% [CH 50] +	1941212.0	50	38824.24
906905	COMPLEMENTO SERICO C3 CUANTITATIVO POR IDR +	47454344.0	1344	35308.291666666664
906906	COMPLEMENTO SERICO C3 CUANTITATIVO POR NEFELOMETRÍA +	54201988.0	1800	30112.215555555555
906907	COMPLEMENTO SERICO C4 CUANTITATIVO POR IDR +	10820789.0	526	20571.842205323195
906908	COMPLEMENTO SERICO C4 CUANTITATIVO POR NEFELOMETRÍA +	54186821.0	1877	28868.84443260522
814725	CONDROPLASTIA DE ABRASION PARA ZONA PATELAR POR ARTROSCOPIA	12705.0	3	4235.0
673401	CONIZACION CON RADIOFRECUENCIA (LETZ) BAJO COLPOSCOPIA	30488.0	1	30488.0
890202	CONSULTA DE PRIMERA VEZ POR MEDICINA ESPECIALIZADA INCLUYE:  AQUELLA REALIZADA PARA LA PROTECCION DE LA SALUD DE LOS TRABAJADORES EN EL INGRESO, RETIRO, REUBICACION, REINTEGRO DEL TRABAJADOR ASI COMO PARA DEFINIR EL ORIGEN DEL EVENTO EN SALUD, CALIFICACIO	6.0	6	1.0
893801	CONSUMO DE OXIGENO Y PRODUCCION DE CO2 EN REPOSO	195270.0	7	27895.714285714286
210100	CONTROL DE EPISTAXIS, POR TAPONAMIENTO NASAL ANTERIOR O CAUTERIZACIÓN DE MUCOSA NASAL SOD +	53569.0	3	17856.333333333332
210200	CONTROL DE EPISTAXIS, POR TAPONAMIENTO NASAL POSTERIOR Y ANTERIOR SOD +	294887.0	8	36860.875
997310	CONTROL DE PLACA DENTAL NCOC	9359989.0	377	24827.55702917772
911008	COOMBS DIRECTO FRACCIONADO [MONOESPECÍFICO Ig A, Ig G e Ig M] EN TUBO +	191890.0	10	19189.0
911007	COOMBS DIRECTO FRACCIONADO [MONOESPECÍFICO Ig A, Ig G e Ig M] POR MICROTECNICA+	299092.0	14	21363.714285714286
911009	COOMBS DIRECTO, CUALITATIVO POR MICROTECNICA +	325668.0	15	21711.2
911010	COOMBS DIRECTO, CUALITATIVO POR TUBO +	382648.0	17	22508.70588235294
902201	COOMBS DIRECTO, PRUEBA CUALITATIVA	2479426.0	180	13774.58888888889
902202	COOMBS INDIRECTO, PRUEBA CUALITATIVA	190662.0	17	11215.411764705883
902203	COOMBS INDIRECTO, PRUEBA CUANTITATIVA	299423.0	9	33269.22222222222
901206	COPROCULTIVO INCLUYE: IDENTIFICACION GENERO Y/O ESPECIE	445798.0	19	23463.052631578947
907002	COPROLÓGICO +	1960448.0	346	5666.0346820809245
907003	COPROLÓGICO POR CONCENTRACIÓN +	312717.0	25	12508.68
903421	COPROPORFIRINAS EN ORINA DE 24 H	46640.0	3	15546.666666666666
907004	COPROSCÓPICO + INCLUYE: pH, SANGRE OCULTA, AZÚCARES REDUCTORES, ACTIVIDAD DE TRIPSINA Y PARASITOS	5348052.0	308	17363.805194805194
115101	CORNOESCLERORRAFIA (REPARACIÓN DE HERIDA CORNEOESCLERAL)	89125.0	1	89125.0
035201	CORRECCIÓN DE ANOMALIA DE MEDULA ESPINAL EN UNION CRANEOCERVICAL POR CRANIECTOMIA SUBOCCIPITAL CON DUROPLASTIA +	7400.0	1	7400.0
021104	CORRECCIÓN DE DESGARRO DURAL EN BASE DE CRANEO, CON PLASTIA AUTOLOGA O HETEROLOGA, POR CRANEOTOMIA +	39700.0	1	39700.0
021102	CORRECCIÓN DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, CON PLASTIA DURAL	250282.0	8	31285.25
021101	CORRECCIÓN DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, POR CRANEOTOMIA	239080.0	7	34154.28571428572
775201	CORRECCIÓN DE HALLUX VALGUS CON ARTRODESIS	102625.0	1	102625.0
775103	CORRECCIÓN DE HALLUX VALGUS CON BUNIECTOMÍA SIMPLE Y CAPSULOPLASTIA	94230.0	1	94230.0
775101	CORRECCIÓN DE HALLUX VALGUS CON OSTEOTOMÍA PROXIMAL O DISTAL METATARSIANA	228722.0	5	45744.4
083300	CORRECCIÓN DE PTOSIS PALPEBRAL, POR RESECCIÓN EXTERNA DEL ELEVADOR SOD	1139.0	1	1139.0
021201	CORRECCIÓN FÍSTULA LCR EN BOVEDA CRANEANA, POR CRANEOTOMIA Y CRANEOPLASTIA	197629.0	6	32938.166666666664
828403	CORRECCIÓN QUIRÚRGICA DE DEDO EN MARTILLO	94275.0	1	94275.0
904805	CORTISOL	4830713.0	165	29277.048484848485
904812	CORTISOL AM	93280.0	1	93280.0
904807	CORTISOL LIBRE EN ORINA DE 24 H	645709.0	26	24834.96153846154
904301	CORTISOL PRE Y POST ESTIMULACION +	234789.0	4	58697.25
904303	CORTISOL Y GLUCOSA, PRE Y POST INSULINA +	64000.0	6	10666.666666666666
904806	CORTISOL [DOS MUESTRAS -AM/PM-]	1127456.0	28	40266.28571428572
903821	CREATIN QUINASA TOTAL CK- CPK	20201047.0	1660	12169.305421686748
903819	CREATIN QUINASA [FRACCIÓN MB] POR ESPECTOFOTOMETRÍA	969538.0	51	19010.549019607843
903820	CREATIN QUINASA [FRACCIÓN MB] POR METODO INMUNOLÓGICO	601973.0	28	21499.035714285714
903822	CREATINA	10115416.0	2222	4552.392439243924
903881	CREATINA EN ORINA DE 24 HORAS	21240.0	1	21240.0
903823	CREATININA DEPURACIÓN	16144781.0	1493	10813.651038178165
903824	CREATININA EN ORINA DE 24 H	7174465.0	799	8979.30538172716
903876	CREATININA EN ORINA PARCIAL	4773997.0	809	5901.108776266996
903895	CREATININA EN SUERO U OTROS FLUIDOS	19669249.0	2923	6729.130687649675
903825	CREATININA EN SUERO, ORINA U OTROS	141567875.0	24865	5693.459682284335
673310	CRIOCAUTERIZACIÓN DE CUELLO UTERINO (CERVIX)	37240.0	1	37240.0
906909	CRIOGLOBULINAS +	5328872.0	314	16970.929936305733
903826	CUERPOS CETÓNICOS O CETÓNAS EN ORINA Excluye:  CUANDO SE DETERMINA CADA UNO [ACETALDEHIDO, ACETOACETATO, BETAHIDROXIBUTIRATO] POR SEPARADO- OMITIR CODIGO	74580.0	3	24860.0
903827	CUERPOS CETÓNICOS O CETÓNAS EN SANGRE Excluye:  CUANDO SE DETERMINA CADA UNO [ACETALDEHIDO, ACETOACETATO, BETAHIDROXIBUTIRATO] POR SEPARADO- OMITIR CODIGO	16100.0	4	4025.0
902102	CUERPOS DE HEINZ, PRUEBA DIRECTA	17000.0	1	17000.0
901209	CULTIVO DE LÍQUIDOS CORPORALES: BILIS, L.C.R, PERITONEAL, PLEURAL, ASCÍTICO,  SINOVIAL, OTROS DIFERENTE A ORINA. INCLUYE:  IDENTIFICACIÓN GENERO Y/O ESPECIE	1762749.0	63	27980.14285714286
901210	CULTIVO ESPECIALES PARA OTROS MICROORGANISMOS	278767.0	27	10324.703703703704
901211	CULTIVO PARA HONGOS EN MEDULA ÓSEA Excluye:  TOMA DE MUESTRA (41.3.1.01)	246484.0	5	49296.8
901212	CULTIVO PARA HONGOS MICOSIS PROFUNDA	1029671.0	18	57203.944444444445
901213	CULTIVO PARA HONGOS MICOSIS SUPERFICIAL	631737.0	41	15408.219512195123
901214	CULTIVO PARA MICOBACTERIAS EN MEDULA ÓSEA Excluye:  TOMA DE MUESTRA (41.3.1.01)	292217.0	7	41745.28571428572
901215	CULTIVO PARA MICROORGANISMOS AEROBIOS EN MEDULA ÓSEA Excluye: TOMA DE MUESTRA (41.3.1.01)	118033.0	3	39344.333333333336
901218	CULTIVO PARA MICROORGANISMOS ANAEROBIOS DE CUALQUIER MUESTRA DIFERENTE A MEDULA OSEA	632174.0	15	42144.933333333334
901216	CULTIVO PARA MICROORGANISMOS ANAEROBIOS EN MEDULA ÓSEA Excluye: TOMA DE MUESTRA (41.3.1.01)	64230.0	2	32115.0
901217	CULTIVO PARA MICROORGANISMOS EN CUALQUIER MUESTRA DIFERENTE A MEDULA OSEA, ORINA Y HECES * INCLUYE: IDENTIFICACIÓN GENERO Y/O ESPECIE	4677483.0	153	30571.78431372549
869500	CURACION DE LESIÓN EN PIEL O TEJIDO CELULAR SUBCUTANEO SOD +	2265707.0	65	34857.03076923077
965302	CURACION ENDOSCÓPICA DE SENOS PARANASALES	52838.0	2	26419.0
906018	Chlamydia trachomatis, ANTICUERPOS Ig A +	1670.0	5	334.0
906019	Chlamydia trachomatis, ANTICUERPOS Ig G +	133200.0	3	44400.0
906020	Chlamydia trachomatis, ANTICUERPOS Ig M +	114904.0	3	38301.333333333336
906021	Chlamydia trachomatis, ANTICUERPOS TOTALES +	112041.0	2	56020.5
906307	Chlamydia trachomatis, ANTÍGENO POR EIA +	355465.0	7	50780.71428571428
906308	Chlamydia trachomatis, ANTÍGENO POR IFD +	258763.0	9	28751.444444444445
906205	Citomegalovirus, ANTICUERPOS Ig G [CMV-G] POR EIA +	2391092.0	102	23442.07843137255
906206	Citomegalovirus, ANTICUERPOS Ig M [CMV-M] POR EIA +	1935600.0	79	24501.26582278481
906309	Citomegalovirus, ANTÍGENO POR PCR +	405256.0	11	36841.454545454544
901401	Clostridium, TOXINA+ INCLUYE:  Clostridium difficile, Clostridium botulinum	45620.0	2	22810.0
906112	Cryptococcus neoformans, ANTICUERPOS POR LATEX +	24100.0	1	24100.0
906314	Cryptococcus neoformans, ANTÍGENO +	282237.0	6	47039.5
901208	Cryptococcus neoformans, CULTIVO	12700.0	1	12700.0
903423	D- XILOSA, PRUEBA DE ABSORCIÓN	336700.0	5	67340.0
874602	DACRIOCISTOGRAFIA BILATERAL	50700.0	1	50700.0
904808	DEHIDROEPINANDROSTERONA	38602.0	2	19301.0
904809	DEHIDROEPINANDROSTERONA SULFATO [EPINANDROSTERONA -DHEA-SO4]	1222483.0	29	42154.58620689655
907109	DENSIDAD URINARIA	339704.0	30	11323.466666666667
903011	DEOXIPIRIDINOLINA +	641471.0	11	58315.545454545456
392400	DERIVACIÓN AORTA-RENAL SOD	89700.0	1	89700.0
834501	DESBRIDAMIENTO DE MÚSCULO SOD	177992.0	2	88996.0
862301	DESBRIDAMIENTO ESCISIONAL POR LESIÓN DE TEJIDOS PROFUNDOS EN AREA ESPECIAL DE MENOS DEL CINCO 5% DE SUPERFICIE CORPORAL TOTAL +	52300.0	1	52300.0
862303	DESBRIDAMIENTO ESCISIONAL POR LESIÓN DE TEJIDOS PROFUNDOS HASTA EL 10% DE SUPERFICIE CORPORAL, EN AREA GENERAL +	116490.0	2	58245.0
862202	DESBRIDAMIENTO ESCISIONAL POR LESIÓN SUPERFICIAL EN AREA ESPECIAL DE MAS DEL CINCO 5% DE SUPERFICIE CORPORAL TOTAL +	72800.0	1	72800.0
862203	DESBRIDAMIENTO ESCISIONAL POR LESIÓN SUPERFICIAL HASTA EL 10% DE SUPERFICIE CORPORAL, EN AREA GENERAL +	86923.0	1	86923.0
862801	DESBRIDAMIENTO NO ESCISIONAL DE TEJIDO DESVITALIZADO HASTA DEL 5% DE SUPERFICIE CORPORAL	65400.0	1	65400.0
808041	DESBRIDAMIENTO, LAVADO Y LIMPIEZA DE ARTICULACION EN MANO Y/O DEDOS VÍA ABIERTA +	105100.0	1	105100.0
808051	DESBRIDAMIENTO, LAVADO Y LIMPIEZA DE ARTICULACIÓN DE CADERA VÍA ABIERTA	2242.0	1	2242.0
808011	DESBRIDAMIENTO, LAVADO Y LIMPIEZA DE ARTICULACIÓN DE HOMBRO VÍA ABIERTA	47596.0	1	47596.0
808061	DESBRIDAMIENTO, LAVADO Y LIMPIEZA DE RODILLA VÍA ABIERTA	2936.0	1	2936.0
044503	DESCOMPRESION DE NERVIO EN MANO	872.0	1	872.0
168405	DESCOMPRESIÓN DE ÓRBITA VÍA INFERIOR Y MEDIAL, ABORDAJE SUBCILIAR +	3163.0	1	3163.0
903828	DESHIDROGENASA LACTICA [LDH]	7020879.0	736	9539.23777173913
903829	DESHIDROGENASA LACTICA, ISOENZIMAS	224684.0	5	44936.8
997301	DETARTRAJE SUPRAGINGIVAL	76500.0	1	76500.0
997300	DETARTRAJE SUPRAGINGIVAL SOD +	3828401.0	159	24077.993710691822
940900	DETERMINACIÓN DEL ESTADO MENTAL POR PSICOLOGÍA SOD +	11900.0	1	11900.0
908412	DIAGNOSTICO MOLECULAR DE ENFERMEDADES	99448.0	2	49724.0
549802	DIALISIS PERITONEAL AUTOMATIZADA	189850.0	2	94925.0
905602	DIGITOXINA, SEMICUANTITATIVA POR INMUNOENSAYO O CROMATOGRAFÍA DE CAPA FINA	118.0	1	118.0
905605	DIGOXINA, SEMICUANTITATIVA POR INMUNOENSAYO O CROMATOGRAFÍA DE CAPA FINA	18136.0	1	18136.0
296100	DILATACIÓN DE FARINGE SOD +	105095.0	4	26273.75
962400	DILATACIÓN Y MANIPULACIÓN DE ESTOMA DE ENTEROSTOMÍA SOD §	66509.0	2	33254.5
902010	DILUCIONES DE TIEMPO DE PROTROMBINA [PT]	2032516.0	80	25406.45
902011	DILUCIONES DE TIEMPO DE TROMBOPLASTINA PARCIAL [PTT]	1562602.0	69	22646.405797101448
389400	DISECCIÓN VENOSA SOD +	83043.0	3	27681.0
932400	DISEÑO, ADECUACION Y ENTRENAMIENTO EN USO DE TECNOLOGIA DE REHABILITACIÓN SOD +	264135.0	6	44022.5
893807	DISTENSIBILIDAD PULMONAR CON BALON ESOFAGICO	77200.0	1	77200.0
293200	DIVERCULECTOMÍA FARINGEA SOD	1440.0	4	360.0
906417	DNA n, ANTICUERPOS POR EIA +	59555714.0	1673	35598.15540944411
906418	DNA n, ANTICUERPOS POR IFI +	40665277.0	1408	28881.588778409092
882210	DOPPLER DE AORTA ABDOMINAL	108726.0	1	108726.0
882130	DOPPLER DE OTROS VASOS PERIFERICOS DEL CUELLO NCOC	205485.0	3	68495.0
882201	DOPPLER DE VASOS ABDOMINALES Y/O PELVICOS NCOC	259881.0	3	86627.0
882330	DOPPLER DE VASOS ARTERIALES DE MIEMBROS INFERIORES	2932321.0	34	86244.73529411765
882310	DOPPLER DE VASOS ARTERIALES DE MIEMBROS SUPERIORES	234048.0	3	78016.0
882110	DOPPLER DE VASOS DEL CUELLO (CAROTIDAS, VERTEBRALES, YUGULAR)	1578687.0	21	75175.57142857143
882220	DOPPLER DE VASOS RENALES	100000.0	1	100000.0
882331	DOPPLER DE VASOS VENOSOS DE MIEMBROS INFERIORES	12474005.0	152	82065.82236842105
882311	DOPPLER DE VASOS VENOSOS DE MIEMBROS SUPERIORES	1307971.0	15	87198.06666666667
882298	DOPPLER OBSTETRICO CON EVALUACION DE CIRCULACION PLACENTARIA	826641.0	14	59045.78571428572
271100	DRENAJE DE COLECCIÓN DE PALADAR SOD	18254.0	1	18254.0
030401	DRENAJE DE COLECCIÓN EPIDURAL POR LAMINOTOMIA +	42923.0	1	42923.0
541302	DRENAJE DE COLECCIÓN INTRAPERITONEAL (EPIPLOICO, OMENTAL, PERIESPLENICO, PERIGASTRICO, SUBHEPATICO, SUBFRENICO, DE LA FOSA ILÍACA O PLASTRÓN APENDICULAR) POR LAPAROSCOPIA	105734.0	1	105734.0
080100	DRENAJE DE COLECCIÓN POR BLEFAROTOMÍA SOD +	16767.0	1	16767.0
861102	DRENAJE DE COLECCIÓN PROFUNDA EN PIEL Y/O TEJIDO CELULAR SUBCUTANEO POR INCISIÓN O ASPIRACION +	189150.0	3	63050.0
861101	DRENAJE DE COLECCIÓN SUPERFICIAL DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO POR INCISIÓN O ASPIRACION +	289260.0	10	28926.0
013110	DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS	21900.0	1	21900.0
060904	DRENAJE EN CUELLO (EXCEPTO AREA TIROIDEA) POR INCISIÓN INCLUYE:    AQUEL POR HEMATOMA, ABSCESO O FLEGMON, ENTRE OTRAS CAUSAS.	106172.0	1	106172.0
770402	DRENAJE, CURETAJE O SECUESTRECTOMÍA EN METACARPIANOS (UNO O MAS)	37035.0	1	37035.0
905727	DROGAS DE ABUSO NCOC+ INCLUYE: PRUEBA PARA BENZODIACEPINAS, COCAINA, BARBITÚRICOS, OPIACEOS, CANABINOIDES, ANFETAMINAS, ANTIDEPRESIVOS TRICICLICOS U OTROS	19448.0	1	19448.0
882293	DUPLEX SCANNING [DOPPLER- ECOGRAFIA] CON EVALUACION DE FLUJO SANGUINEO EN MASAS PELVICAS	85150.0	1	85150.0
882212	DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE AORTA ABDOMINAL A COLOR	59832.0	1	59832.0
882262	DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE ARTERIAS ILIACAS A COLOR	86424.0	1	86424.0
882221	DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE ARTERIAS RENALES	174164.0	2	87082.0
882222	DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE ARTERIAS RENALES A COLOR	593007.0	6	98834.5
882242	DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE TRONCO CELIACO A COLOR	104359.0	1	104359.0
882332	DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE VASOS ARTERIALES DE MIEMBROS INFERIORES	1948404.0	23	84713.21739130435
882334	DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE VASOS ARTERIALES DE MIEMBROS INFERIORES A COLOR	556665.0	6	92777.5
882312	DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE VASOS ARTERIALES DE MIEMBROS SUPERIORES	287300.0	4	71825.0
882314	DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE VASOS ARTERIALES DE MIEMBROS SUPERIORES A COLOR	94078.0	1	94078.0
882111	DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE VASOS DEL CUELLO (CAROTIDAS, VERTEBRALES, YUGULAR)	826792.0	12	68899.33333333333
882112	DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE VASOS DELCUELLO (CAROTIDAS, VERTEBRALES, YUGULAR) A COLOR	718562.0	8	89820.25
951321	DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE VASOS OCULARES (ARTERIA Y VENA CENTRAL DE RETINA, ARTERIA OFTALMICA Y VASOS CILIARES) A COLOR	111653.0	1	111653.0
882333	DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE VASOS VENOSOS DE MIEMBROS INFERIORES	11419033.0	142	80415.72535211267
882335	DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE VASOS VENOSOS DE MIEMBROS INFERIORES A COLOR	5673335.0	60	94555.58333333333
882313	DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE VASOS VENOSOS DE MIEMBROS SUPERIORES	270056.0	3	90018.66666666667
882315	DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE VASOS VENOSOS DE MIEMBROS SUPERIORES A COLOR	501501.0	5	100300.2
882102	DUPLEX SCANNING [DOPPLER- ECOGRAFIA] TRANSCRANEAL	7100.0	1	7100.0
882202	DUPLEX SCANNING [DOPPLER-ECOGRAFIA] DE VASOS ABDOMINALES Y/O PELVICOS NCOC	69200.0	1	69200.0
882203	DUPLEX SCANNING [DOPPLER-ECOGRAFIA] DE VASOS ABDOMINALES Y/O PELVICOS NCOC A COLOR	405087.0	5	81017.4
906207	Dengue, ANTICUERPOS Ig G +	317923.0	7	45417.57142857143
906208	Dengue, ANTICUERPOS Ig M +	793068.0	19	41740.42105263158
906209	Dengue, ANTICUERPOS TOTALES +	15382.0	1	15382.0
902104	DÍMERO D POR EIA	1574212.0	32	49194.125
902105	DÍMERO D POR LATEX	293668.0	6	48944.666666666664
881231	ECOCARDIOGRAMA MODO M	2667879.0	31	86060.6129032258
881232	ECOCARDIOGRAMA MODO M Y BIDIMENSIONAL	4913189.0	57	86196.29824561403
881233	ECOCARDIOGRAMA MODO M Y BIDIMENSIONAL CON DOPPLER	298585.0	5	59717.0
881234	ECOCARDIOGRAMA MODO M Y BIDIMENSIONAL CON DOPPLER A COLOR	1251375.0	16	78210.9375
881235	ECOCARDIOGRAMA TRANSESOFAGICO	13485.0	1	13485.0
882317	ECOGRAFIA DOPPLER DE VASOS VENOSOS DE MIEMBROS INFERIORES	746226.0	8	93278.25
881701	ECOGRAFÍA COMO GUÍA PARA PROCEDIMIENTOS	98033.0	2	49016.5
990211	EDUCACION INDIVIDUAL EN SALUD, POR AGENTE EDUCATIVO Excluye: EDUCACIÓN INDIVIDUAL EN SALUD POR PROMOTOR DE SANEAMIENTO AMBIENTAL (A1.0, A4)	315837.0	59	5353.169491525424
990204	EDUCACION INDIVIDUAL EN SALUD, POR ENFERMERIA	637305.0	74	8612.22972972973
990213	EDUCACION INDIVIDUAL EN SALUD, POR EQUIPO INTERDISCIPLINARIO	56488.0	1	56488.0
990208	EDUCACION INDIVIDUAL EN SALUD, POR FISIOTERAPIA	104820.0	4	26205.0
990212	EDUCACION INDIVIDUAL EN SALUD, POR HIGIENE ORAL	844584.0	40	21114.6
990202	EDUCACION INDIVIDUAL EN SALUD, POR MEDICINA ESPECIALIZADA	112000.0	1	112000.0
990201	EDUCACION INDIVIDUAL EN SALUD, POR MEDICINA GENERAL	1245719.0	196	6355.709183673469
990205	EDUCACION INDIVIDUAL EN SALUD, POR NUTRICION Y DIETETICA	2822.0	1	2822.0
990203	EDUCACION INDIVIDUAL EN SALUD, POR ODONTOLOGIA	186945.0	42	4451.071428571428
990209	EDUCACION INDIVIDUAL EN SALUD, POR TERAPIA OCUPACIONAL	91000.0	2	45500.0
990207	EDUCACION INDIVIDUAL EN SALUD, POR TRABAJO SOCIAL	11500.0	1	11500.0
990111	EDUCACIÓN GRUPAL EN SALUD, POR AGENTE EDUCATIVO Excluye: EDUCACIÓN GRUPAL EN SALUD POR PROMOTOR DE SANEAMIENTO AMBIENTAL (A1.0, A4)	8920.0	2	4460.0
990104	EDUCACIÓN GRUPAL EN SALUD, POR ENFERMERIA	345799.0	57	6066.649122807017
990113	EDUCACIÓN GRUPAL EN SALUD, POR EQUIPO INTERDISCIPLINARIO	5902988.0	829	7120.612786489747
990108	EDUCACIÓN GRUPAL EN SALUD, POR FISIOTERAPIA	19200.0	9	2133.3333333333335
990101	EDUCACIÓN GRUPAL EN SALUD, POR MEDICINA GENERAL	4476060.0	335	13361.373134328358
990103	EDUCACIÓN GRUPAL EN SALUD, POR ODONTOLOGIA	19200.0	1	19200.0
990107	EDUCACIÓN GRUPAL EN SALUD, POR TRABAJO SOCIAL	3840.0	1	3840.0
895001	ELECTROCARDIOGRAFIA DINAMICA (HOLTER) +	2970406.0	36	82511.27777777778
895201	ELECTROCARDIOGRAMA DE ALTA RESOLUCION [ESTUDIO DE POTENCIALES TARDIOS] + INCLUYE: AQUEL PARA ESTUDIO DE PACIENTES CON SÍNCOPE O RIESGO DE MUERTE SÚBITA	642117.0	23	27918.130434782608
895100	ELECTROCARDIOGRAMA DE RITMO O DE SUPERFICIE SOD +	57004736.0	2358	24175.03647158609
673210	ELECTROCAUTERIZACIÓN DE CUELLO UTERINO (CERVIX)	24000.0	1	24000.0
954602	ELECTROCOCLEOGRAFIA (ECOG) +	178683.0	3	59561.0
891501	ELECTROCORTICOGRAFIA	80494.0	3	26831.333333333332
891402	ELECTROENCEFALOGRAMA COMPUTARIZADO	905227.0	22	41146.681818181816
891401	ELECTROENCEFALOGRAMA CONVENCIONAL INCLUYE: CON O SIN ELECTRODO NASOFARINGEO	1092537.0	37	29528.027027027027
906807	ELECTROFORESIS DE AMINOACIDOS EN ORINA +	219200.0	3	73066.66666666667
906808	ELECTROFORESIS DE HEMOGLOBINA EN MEDIO ACIDO +	499148.0	12	41595.666666666664
906809	ELECTROFORESIS DE HEMOGLOBINA EN MEDIO ALCALINO +	226016.0	6	37669.333333333336
906810	ELECTROFORESIS DE LIPOPROTEÍNAS +	2823414.0	101	27954.59405940594
906811	ELECTROFORESIS DE PROTEÍNAS DE LCR [DETECCIÓN DE BANDAS OLIGOCLONALES] +	1287209.0	47	27387.425531914894
906812	ELECTROFORESIS DE PROTEÍNAS EN CUALQUIER LÍQUIDO INCLUIDO SUERO Y ORINA +	18799980.0	638	29467.05329153605
930801	ELECTROMIOGRAFIA CON ELECTRODO DE FIBRA UNICA	407299.0	6	67883.16666666667
893600	ELECTROMIOGRAFIA DE ESFINTER ANAL SOD	187448.0	4	46862.0
892302	ELECTROMIOGRAFIA ESFINTER VESICAL +	177140.0	3	59046.666666666664
930860	ELECTROMIOGRAFÍA EN CADA EXTREMIDAD (UNO O MAS MUSCULOS)	62035757.0	1518	40866.770092226616
930820	ELECTROMIOGRAFÍA EN CARA	74386.0	1	74386.0
930810	ELECTROMIOGRAFÍA LARINGEA	89492.0	1	89492.0
952400	ELECTRONISTAGMOGRAFIA [ENG] O FOTOELECTRONISTAGMOGRAFIA SOD	183900.0	2	91950.0
952200	ELECTROOCULOGRAMA SOD	291425.0	3	97141.66666666667
952100	ELECTRORRETINOGRAFIA SOD	264757.0	3	88252.33333333333
938301	ENTRENAMIENTO FUNCIONAL EN AUTOCUIDADO (ACTIVIDADES BASICAS COTIDIANAS)+	822254.0	28	29366.214285714286
938310	ENTRENAMIENTO FUNCIONAL EN INTEGRACION LABORAL Y SOCIAL NCOC +	90800.0	1	90800.0
933700	ENTRENAMIENTO PRE, PERI Y POST PARTO SOD +	33543.0	2	16771.5
164100	ENUCLEACIÓN CON O SIN IMPLANTE PROTESICO SOD	102528.0	1	102528.0
908605	ENZIMAS DEL METABOLISMO DEL GLICÓGENO, MEDICION DE CADA UNA	104400.0	1	104400.0
908603	ENZIMAS GLICOLÍTICAS, MEDICION DE CADA UNA	1826935.0	88	20760.625
908601	ENZIMAS RELACIONADAS CON ENFERMEDADES DE LA SUSTANCIA BLANCA, MEDICION DE CADA UNA	5778333.0	413	13991.121065375302
902106	ERITROPOYETINA	182861.0	3	60953.666666666664
902204	ERITROSEDIMENTACIÓN [VELOCIDAD SEDIMENTACIÓN GLOBULAR - VSG]	112016084.0	37394	2995.56303150238
902205	ERITROSEDIMENTACIÓN [VELOCIDAD SEDIMENTACIÓN GLOBULAR - VSG] AUTOMATIZADA §	8959027.0	5197	1723.8843563594382
862325	ESCARECTOMIA TANGENCIAL TEMPRANA ENTRE EL 10%AL 15% DE SUPERFICIE CORPORAL	40800.0	3	13600.0
040101	ESCISIÓN DE NEUROMA ACUSTICO, VÍA SUBOCCIPITAL	1584.0	1	1584.0
673101	ESCISIÓN DE PÓLIPO EN CUELLO UTERINO (CERVIX)	105200.0	1	105200.0
834100	ESCISIÓN DE TENDÓN PARA INJERTO (DIFERENTE REGION OPERATORIA) SOD	103847.0	1	103847.0
776401	ESCISIÓN TUMOR BENIGNO EN CARPIANOS O METACARPIANOS	2487.0	1	2487.0
451301	ESOFAGOGASTRODUODENOSCOPIA (EGD) DIAGNOSTICA O EXPLORATORIA SIN BIOPSIA	8499235.0	104	81723.41346153847
