code	label	costo_procedimiento	numero_personas_atendidas	costo_proc_usuario
780	INJERTO ÓSEO (AUTOLOGO, HETERÓLOGO) Excluye: AQUEL PARA ALARGAMIENTO DE HUESO (78.30-78.39) Y PARA ARTRODESIS O FUSIÓN(81.00-81.85) Y AQUEL INJERTO ESPECIFICADO EN OTRO PROCEDIMIENTO –OMITIR CODIGO SimultAneo: CODIFICAR TAMBIEN CUALQUIER ESCISIÓN DE HUESO	21322806.0	40.0	533070.15
781	APLICACIÓN DE DISPOSITIVO EXTERNO DE FIJACIÓN INCLUYE: MINIFIJADOR CON INSERCIÓN DE CLAVO/ALAMBRE/TORNILLO EN EL HUESO	372294.0	1.0	372294.0
782	PROCEDIMIENTOS DE ACORTAMIENTO DE EXTREMIDADES	5304209.0	13.0	408016.07692307694
783	PROCEDIMIENTO DE ALARGAMIENTO DE EXTREMIDADES	2329542.0	1.0	2329542.0
786	EXTRACCIÓN DE DISPOSITIVO IMPLANTADO O CUERPO EXTRAÑO EN HUESO + INCLUYE: AQUEL DISPOSITIVO DE FIJACION INTERNA O EXTERNA, OSTEOSÍNTESIS, INSTRUMENTACION, ESTIMULADOR DE CRECIMIENTO ÓSEO  Excluye: EXTRACCIÓN SIN INCISIÓN DE DISPOSITIVO TERAPEUTICO O DE CU	20716072.0	67.0	309195.10447761195
790	REDUCCIÓN CERRADA DE FRACTURA SIN FIJACIÓN INTERNA Excluye: AQUELLA PARA SEPARACIÓN DE EPÍFISIS (79.4)	2093943.0	11.0	190358.45454545456
792	REDUCCIÓN ABIERTA DE FRACTURA SIN FIJACIÓN INTERNA Excluye: RETIRO O SUSTITUCIÓN DE FERULA (97.11-97.14, 97.88), TRACCIÓN COMO ÚNICA REDUCCIÓN DE FRACTURA (93.41-93.46) Y AQUELLA PARA SEPARACIÓN DE EPÍFISIS (79.4)	1137306.0	1.0	1137306.0
793	REDUCCIÓN ABIERTA DE FRACTURA CON FIJACIÓN INTERNA Excluye: RETIRO O SUSTITUCIÓN DE FERULA (97.11-97.14, 97.88), TRACCIÓN COMO ÚNICA REDUCCIÓN DE FRACTURA (93.41-93.46) Y AQUELLA PARA SEPARACIÓN DE EPÍFISIS (79.4)	21114430.0	20.0	1055721.5
794	REDUCCIÓN CERRADA DE EPIFISIS SEPARADA	125821.0	1.0	125821.0
796	LAVADO Y DESBRIDAMIENTO DE FRACTURA ABIERTA Excluye: LAVADO Y DESBRIDAMIENTO DE ARTICULACIÓN Y DE LUXOFRACTURA (80.8)	2821725.0	3.0	940575.0
797	REDUCCIÓN CERRADA DE LUXACIONES Excluye: REDUCCIÓN CERRADA DE LUXACIÓN DE ARTICULACIÓN TEMPORO-MANDIBULAR(76.83) Y LUXOFRACTURAS O FRACTURAS INTRAARTICULARES (79.9)	7229871.0	10.0	722987.1
798	REDUCCIÓN ABIERTA DE LUXACIÓN Excluye:   REDUCCIÓN ABIERTA DE LUXACIÓN DE ARTICULACIÓN TEMPORO-MANDIBULAR(76.8.4) Y DE LUXOFRACTURAS O FRACTURAS INTRAARTICULARES (79.9)	4397209.0	6.0	732868.1666666666
799	REDUCCIÓN DE FRACTURAS INTRAARTICULARES Y LUXOFRACTURAS	3897718.0	6.0	649619.6666666666
800	INCISIÓN Y ESCISIÓN DE ESTRUCTURAS DE ARTICULACION INCLUYE:  AQUELLA PARA EXTRACCIÓN DE PROTESIS, MATERIAL DE FIJACION INTERNA, DISPOSITIVOS DE FIJACIÓN, OSTEOSÍNTESIS, INSTRUMENTACION, O ESTIMULADOR DE CRECIMIENTO IMPLANTADOS EN ARTICULACIÓN.	4850091.0	19.0	255267.94736842104
801	OTRA ARTROTOMÍA NO CLASIFICADA BAJO OTRO CONCEPTO  Excluye: AQUELLA PARA ACCESO OPERATORIO(OMITIR CÓDIGO), ARTROGRAFIA(87.32), ARTROSCOPIA (80.2), INYECCIÓN O INFILTRACIÓN DE MEDICAMENTO(81.92)	31767280.0	123.0	258270.56910569104
802	ARTROSCOPIA INCLUYE: DIAGNOSTICA CON TOMA DE BIOPSIA  Excluye: AQUELLA COMO VÍA DE ACCESO OPERATORIO ESPECIFICADA O CODIFICADA EN OTRA PARTE (OMITIR CÓDIGO)	11064762.0	10.0	1106476.2
803	BIOPSIA DE ESTRUCTURAS ARTICULARES	365438.0	3.0	121812.66666666667
804	DIVISIÓN DE CAPSULA, LIGAMENTO O CARTÍLAGO ARTICULAR Excluye: AQUELLA  POR SINDROME DE TUNEL CARPIANO O METARSIANO((04.43-04.44)	3187677.0	9.0	354186.3333333333
805	ESCISIÓN O ABLACIÓNDE DISCO INTERVERTEBRAL INCLUYE: CON/SIN MICROSCOPIO O MICRODISCECTOMÍA Y AQUELLA PARA DESCOMPRIMIR CANAL CERVICAL, PARA DESCOMPRIMIR RAIZ DE NERVIO ESPINAL AL MISMO NIVEL Y LA DESCRITA COMO  EXTRACCIÓN DE NUCLEO PULPOSO HERNIADO	7378872.0	2.0	3689436.0
806	ESCISIÓN DE CARTÍLAGO SEMILUNAR DE RODILLA	5661253.0	33.0	171553.12121212122
807	SINOVECTOMÍA Excluye: ESCISIÓN DE QUISTE DE BAKER(83.39)	64404915.0	78.0	825704.0384615385
808	OTROS PROCEDIMIENTOS EN ARTICULACION	14372472.0	32.0	449139.75
810	ARTRODESIS O FUSIÓN ESPINAL INCLUYE: AQUELLA  CON INJERTO ÓSEO Y/O FIJACION INTERNA	26523469.0	17.0	1560204.0588235294
811	ARTRODESIS DE PIE Y TOBILLO	118746452.0	160.0	742165.325
812	ARTRODESIS DE OTRA ARTICULACION	85686589.0	103.0	831908.6310679612
813	ARTROPLASTIA DE PIE Y ARTEJOS	129025424.0	156.0	827086.0512820513
814	ARTROPLASTIA DE CADERA, RODILLA Y TOBILLO	27329897.0	31.0	881609.5806451613
815	REEMPLAZO ARTICULAR EN EXTREMIDADES INFERIORES	603415288.0	149.0	4049767.033557047
817	ARTROPLASTIA Y REPARACIONES DE MUÑECA, MANO Y DEDOS Excluye: OPERACIONES EN MUSCULO, TENDÓN Y FASCIA DE LA MANO(82.0-82.9)	104925364.0	121.0	867151.7685950414
818	ARTROPLASTIA Y REPARACIÓN DE HOMBRO Y CODO	56252363.0	32.0	1757886.34375
819	OTROS PROCEDIMIENTOS EN ARTICULACIONES INCLUYE: REVISIÓN DE ARTROPLASTIA O SUSTITUCIÓN PARCIAL O TOTAL; PROCEDIMIENTOS NO DESCRITOS O CODIFICADOS EN OTRA PARTE Excluye: ARTROSCOPIA (89.8-89.9), BIOPSIA (803), IMAGENOLOGIA (87), ESTUDIOS ANATOMOPATOLOGICOS	75605890.0	1366.0	55348.38213762811
820	INCISIÓN DE MUSCULO, TENDON, FASCIA Y BOLSA SINOVIAL DE MANO	226709.0	1.0	226709.0
821	INCISIÓN DE MUSCULO, TENDON Y FASCIA DE MANO	1150022.0	3.0	383340.6666666667
822	ESCISIÓN DE LESIÓN DE MUSCULO, FASCIA O ENVOLTURA O VAINA DE TENDÓN DE MANO Excluye: ESCISIÓN DE LESIÓN EN PIEL Y TEJIDO SUBCUTANEO(86.2-86.3)	3694048.0	11.0	335822.54545454547
823	OTRA ESCISIÓN DE TEJIDO BLANDO DE MANO INCLUYE: RESECCIÓN O ESCISIÓN DE APONEUROSIS EN MANO Excluye: ESCISIÓN DE PIEL Y TEJIDO SUBCUTANEO(86.2-86.3)	21575161.0	36.0	599310.0277777778
824	SUTURA DE MÚSCULO, TENDÓN Y FASCIA DE MANO INCLUYE: SUTURA RETARDADA DE TENDON EXTENSOR DE MANO O DEDOS Excluye: ESCISIÓN DE LESIÓN EN PIEL Y TEJIDO CELULAR SUBCUTANEO(86.2-86.3)	8072286.0	14.0	576591.8571428572
825	TRASPLANTE DE MÚSCULO Y TENDÓN DE MANO	53960121.0	45.0	1199113.8
827	PROCEDIMIENTOS PLASTICOS EN MANO CON INJERTO O IMPLANTE	5501641.0	7.0	785948.7142857143
828	OTROS PROCEDIMIENTOS PLASTICOS EN MANO	26015040.0	39.0	667052.3076923077
829	OTROS PROCEDIMIENTOS EN MUSCULO, TENDON Y FASCIA DE MANO Excluye: OPERACIONES O PROCEDIMIENTOS DIAGNÓSTICOS SOBRE TEJIDOS BLANDOS DE MANO (83.21-83.29)	23677033.0	58.0	408224.7068965517
830	INCISIÓN DE MÚSCULO, TENDÓN, FASCIA Y BURSA	60000.0	1.0	60000.0
831	INCISIÓN O DIVISIÓN EN MUSCULO, TENDON Y FASCIA INCLUYE: APONEUROTOMÍA, TRANSECCIÓN O DIVISIÓN DE TENDÓN Y LIBERACIÓN DE TENDÓN.	3754987.0	19.0	197630.8947368421
832	PROCEDIMIENTOS DIAGNÓSTICOS EN MUSCULO, TENDON, FASCIA Y BOLSA SINOVIAL, INCLUSO AQUEL DE MANO	4833691.0	15.0	322246.06666666665
833	ESCISIÓN DE LESIÓN DE MUSCULO, TENDON, FASCIA Y BOLSA SINOVIAL	5713024.0	14.0	408073.14285714284
834	OTRA ESCISIÓN DE MUSCULO, TENDON Y FASCIA	5543192.0	16.0	346449.5
835	BURSECTOMÍA	2129781.0	7.0	304254.4285714286
836	SUTURA DE MUSCULO, TENDON Y FASCIA  INCLUYE: AQUILORRAFIA	2069131.0	4.0	517282.75
837	RECONSTRUCCION DE MUSCULOS Y TENDON + Excluye: RECONSTRUCCIÓN MUSCULAR Y DE TENDÓN ASOCIADA CON ARTROPLASTIA	19880807.0	34.0	584729.6176470588
838	OTRAS OPERACIONES PLASTICAS EN MÚSCULO, TENDON Y FASCIA + INCLUYE: PLICATURA, PLASTIAS, ALARGAMIENTO, ACORTAMIENTO Excluye: PLASTIAS DE MUSCULO Y TENDÓN ASOCIADAS  CON ARTROPLASTIA	4030372.0	6.0	671728.6666666666
839	OTROS PROCEDIMIENTOS EN MÚSCULOS, TENDÓN, FASCIA Y BURSA + Excluye: ESTIRADO Y MANIPULACIONES NO OPERATORIAS(93.25-93.29)	53333940.0	488.0	109290.8606557377
840	AMPUTACIÓN DE MIEMBRO SUPERIOR Excluye: REVISÓN DE MUÑÓN(84.3)	867926.0	4.0	216981.5
841	AMPUTACIÓN DE MIEMBRO INFERIOR Excluye: REVISIÓN DE MUÑÓN DE AMPUTACIÓN(84.3)	3912561.0	8.0	489070.125
842	REIMPLANTE DE EXTREMIDAD	1268.0	2.0	634.0
849	OTROS PROCEDIMIENTOS EN SISTEMA OSTEOMUSCULAR + Excluye: MANIPULACIÓN NO OPERATORIA(93.25-93.29)	203795569.0	61.0	3340910.9672131147
851	PROCEDIMIENTOS DIAGNÓSTICOS EN MAMA	4035211.0	13.0	310400.8461538461
857	RECONSTRUCCION TOTAL DE MAMA	228.0	1.0	228.0
858	REPARACIONES Y PLASTIAS EN MAMA	817266.0	2.0	408633.0
860	PROCEDIMIENTOS DIAGNÓSTICOS EN PIEL Y TEJIDO CELULAR SUBCUTANEO	28673690.0	581.0	49352.306368330464
861	INCISIÓN DE PIEL Y TEJIDO CELULAR SUBCUTANEO	65475552.0	557.0	117550.36265709157
862	ESCISIÓN O ABLACIÒN DE LESIÓN O TEJIDO DE PIEL Y TEJIDO CELULAR SUBCUTANEO	41611352.0	71.0	586075.3802816902
863	OTRA ESCISIÓN LOCAL O ABLACIÒN DE LESIÓN DE PIEL Y TEJIDO CELULAR SUBCUTANEO	4251390.0	77.0	55212.857142857145
864	ESCISIÓN RADICAL DE LESIÓN CUTANEA	15023104.0	45.0	333846.7555555556
865	SUTURA DE PIEL Y TEJIDO CELULAR SUBCUTANEO Excluye: LA SUTURA COMO ACTIVIDAD DE OTRO PROCEDIMIENTO QUIRURGICO-OMITIR CODIGO	2037578.0	16.0	127348.625
866	INJERTO CUTANEO LIBRE INCLUYE: ESCISIÓN DE PIEL PARA INJERTO AUTOLOGO (SUTURA ZONA DADORA)	3202714.0	6.0	533785.6666666666
867	COLGAJOS Excluye:  COLGAJO EN LA MAMA (85.8.4)	52674666.0	42.0	1254158.7142857143
868	REPARACIÓN Y RECONSTRUCCION DE PIEL Y TEJIDO CELULAR SUBCUTANEO INCLUYE: POR SECUELA DE QUEMADURA O SINDACTILIA	5017368.0	11.0	456124.36363636365
869	OTROS PROCEDIMIENTOS EN PIEL Y TEJIDO CELULAR SUBCUTANEO	27769915.0	104.0	267018.41346153844
870	RADIOLOGIA GENERAL DE CABEZA, CARA Y CUELLO INCLUYE:    RADIOLOGIA SIMPLE O CON MEDIO DE CONTRASTE DEGLUTIDO, TOMOGRAFIAS LINEALES Y FLUOROSCOPIA Excluye: ESTUDIOS RADIOLOGICOS ESPECIALES O INTERVENCIONISTAS O CON MEDIO DE CONTRASTE INYECTADO, INFILTRADO	10059052.0	301.0	33418.77740863787
871	RADIOLOGIA GENERAL DE COLUMNA VERTEBRAL, TORAX, Y ORGANOS O ESTRUCTURAS CONEXAS INCLUYE: RADIOLOGIA SIMPLE O CON MEDIO DE CONTRASTE DEGLUTIDO, TOMOGRAFIAS LINEALES Y FLUOROSCOPIA.  ANGIOCARDIOGRAFIAS SIN CONTRASTE Excluye: ESTUDIOS RADIOLOGICOS ESPECIALES	417686322.0	10785.0	38728.44895688456
872	RADIOLOGIA GENERAL DE ABDOMEN, PELVIS Y ORGANOS O ESTRUCTURAS CONEXAS INCLUYE: ESTUDIO CON MEDIO DE CONTRASTE DEGLUTIDO O POR ENEMA; ESTUDIO RADIOLOGICO SIMPLE, TOMOGRAFIAS  LINEALES Excluye: ESTUDIOS RADIOLOGICOS ESPECIALES O INTERVENCIONISTAS O CON MEDI	13106616.0	235.0	55772.83404255319
873	RADIOLOGIA GENERAL DE EXTREMIDADES Y ARTICULACIONES Excluye: ESTUDIOS RADIOLOGICOS ESPECIALES O INTERVENCIONISTAS O CON MEDIO DE CONTRASTE INYECTADO O INFILTRADO EN SITIO VISUALIZADO. ANGIOGRAFIAS (87.8.1-87.8.2) FLEBOGRAFIAS (87.8.3-87.8.4), ARTROGRAFIAS	899931949.0	36818.0	24442.716850453584
874	RADIOLOGIA ESPECIAL E INTERVENCIONISTA DE CABEZA, CARA Y CUELLO INCLUYE: PUNCIÓN E INYECCIÓN DE MEDIO DE CONTRASTE Excluye: TOMOGRAFIA AXIAL COMPUTARIZADA (87.9), ESTUDIO RADIOLÓGICO DE OJO (95.1.4)	7546242.0	85.0	88779.31764705882
875	RADIOLOGIA ESPECIAL E INTERVENCIONISTA DE LA COLUMNA VERTEBRAL Y CANAL ESPINAL INCLUYE: PUNCIÓN E INYECCIÓN DE MEDIO DE CONTRASTE.  Excluye:  TOMOGRAFIA AXIAL COMPUTARIZADA (879)	868115.0	3.0	289371.6666666667
876	RADIOLOGIA ESPECIAL E INTERVENCIONISTA EN TORAX Y ORGANOS O ESTRUCTURAS INTRATORACCICAS INCLUYE: PUNCIÓN E INYECCIÓN DE MEDIO DE CONTRASTE.  Excluye: TOMOGRAFIA AXIAL COMPUTARIZADA (87.9)	262568047.0	2757.0	95236.86869785999
877	RADIOLOGIA ESPECIAL E INTERVENCIONISTA EN ABDOMEN, PELVIS Y ORGANOS O ESTRUCTURAS CONEXAS INCLUYE: PUNCIÓN E INYECCIÓN DE MEDIO DE CONTRASTE Excluye: TOMOGRAFIA AXIAL COMPUTARIZADA (87.9)	2307758.0	16.0	144234.875
878	RADIOLOGIA ESPECIAL E INTERVENCIONISTA EN EXTREMIDADES Y ARTICULACIONES INCLUYE: PUNCIÓN E INYECCIÓN DE MEDIO DE CONTRASTE Excluye:  TOMOGRAFIA AXIAL COMPUTARIZADA (87.9)	3415150.0	10.0	341515.0
879	TOMOGRAFIA AXIAL COMPUTARIZADA (TAC) Excluye: TOMOGRAFIAS LINEALES (87.0-87.3)	357423955.0	1919.0	186255.31787389267
881	ULTRASONOGRAFIA DIAGNOSTICA (ECOGRAFIAS) Excluye: ESTUDIOS VASCULARES NO INVASIVOS (88.2)	1007928083.0	9740.0	103483.37607802874
882	ESTUDIOS VASCULARES NO INVASIVOS	147427258.0	1122.0	131396.8431372549
883	RESONANCIA NUCLEAR MAGNETICA INCLUYE:  AQUELLA CON GADOLINIO DTPA ENTRE OTROS MEDIOS DE CONTRASTE	1153587679.0	2401.0	480461.3406913786
886	OTRAS TECNICAS DE DIAGNOSTICO POR IMAGEN §	1527407820.0	10539.0	144929.10333048677
887	OTROS ESTUDIOS DE IMAGENOLOGIA	3159848.0	10.0	315984.8
890	ENTREVISTA, CONSULTA Y EVALUACION [VALORACIÓN] + INCLUYE: AQUELLA EN CUALQUIER FASE DE LA ATENCION: PROMOCION DE LA SALUD, PREVENCION DE LA ENFERMEDAD, DIAGNOSTICO, TRATAMIENTO Y/O REHABILITACION INTEGRAL; CONSEJERIA COMO ACTIVIDAD DE CUALESQUIER CONSULTA	720750.0	6.0	120125.0
891	MEDICIONES ANATOMICAS, FISIOLOGICAS Y EXAMENES MANUALES DE SISTEMA NERVIOSO Y ORGANOS DE LOS SENTIDOS Excluye: EXAMEN DE OIDO (95.4), EXAMEN DE OJO (95.0) Y LOS PROCEDIMIENTOS LISTADOS SI HACEN PARTE DE UNA CONSULTA GLOBAL DE PRIMERA VEZ O DE CONTROL(89.0	142378775.0	2507.0	56792.49102512964
892	MEDICIONES ANATOMICAS, FISIOLOGICAS Y EXAMENES MANUALES DE APARATO GENITOURINARIO + Excluye: LOS PROCEDIMIENTOS LISTADOS SI HACEN PARTE DE UNA CONSULTA GLOBAL DE PRIMERA VEZ O DE CONTROL (89.0) OMITIR CODIGO	45670904.0	3437.0	13288.013965667733
893	OTRAS MEDICIONES ANATOMICAS, FISIOLOGICAS Y EXAMENES MANUALES Excluye: LOS PROCEDIMIENTOS LISTADOS SI HACEN PARTE DE UNA CONSULTA GLOBAL DE PRIMERA VEZ O DE CONTROL (89.0) OMITIR CODIGOS	76360489.0	1272.0	60031.830974842764
894	PRUEBAS DE STRESS CARDIACO Y COMPROBACIONES DE MARCAPASOS	19928964.0	134.0	148723.61194029852
895	OTROS PROCEDIMIENTOS DIAGNÓSTICOS CARDIACOS Y VASCULARES NO QUIRURGICOS	108592446.0	2793.0	38880.216970998925
896	MONITORIZACION CIRCULATORIA + Excluye: MONITORIZACION ELECTROCARDIOGRAFICA DURANTE PROCEDIMIENTO QUIRURGICO -OMITIR CODIGO	9474334.0	71.0	133441.32394366196
897	MONITORIZACION DE FETO	605875.0	20.0	30293.75
898	PROCEDIMIENTOS ANATOMOPATOLOGICOS + INCLUYE: PROCESAMIENTO DEL TEJIDO Y LECTURA DEL ESTUDIO	78976466.0	3127.0	25256.305084745763
901	MICROBIOLOGIA (BACTERIOLOGIA, PARASITOLOGIA, MICOLOGIA Y VIROLOGIA)	272265549.0	7224.0	37689.02948504983
902	HEMATOLOGIA	1343535491.0	127685.0	10522.265661589066
903	QUIMICA SANGUINEA Y DE OTROS FLUIDOS CORPORALES	3508107838.0	270513.0	12968.352123557832
904	ENDOCRINOLOGIA	1049821631.0	26762.0	39228.07080935655
905	MONITOREO DE MEDICAMENTOS Y TOXICOLOGIA	3752490.0	317.0	11837.50788643533
906	INMUNOLOGIA Y MARCADORES TUMORALES	4824765227.0	152548.0	31627.84977187508
907	MICROSCOPIA	371568108.0	38127.0	9745.537493115115
908	GENETICA Y ERRORES METABOLICOS	63396051.0	2312.0	27420.437283737025
911	BANCO DE SANGRE	53221401.0	421.0	126416.62945368171
912	MEDICINA TRANSFUSIONAL	10076324.0	89.0	113217.12359550562
920	GAMAGRAFÍA, ESTUDIOS ISOTOPICOS FUNCIONALES Y MORFOLOGICOS +	387462207.0	1680.0	230632.26607142857
921	GAMAGRAFÍA, ESTUDIOS ISOTOPICOS FUNCIONALES Y MORFOLOGICOS DE OTRAS LOCALIZACIONES +	6181810.0	4.0	1545452.5
922	RADIOTERAPIA + Excluye: AQUELLA ABLACIÓNDE LESIONES CORIORETINIANAS(14.2) Y LESIONES CEREBRALES (92.3)	9738722.0	19.0	512564.3157894737
930	PROCEDIMIENTOS DIAGNÓSTICOS EN DESEMPEÑO FUNCIONAL Y REHABILITACION +	180913727.0	2813.0	64313.447209385
931	PROCEDIMIENTOS TERAPEUTICOS EN DESEMPEÑO FUNCIONAL Y REHABILITACION +	770062500.0	7716.0	99800.73872472784
932	OTRA MANIPULACION MUSCULOESQUELETICA EN DESEMPEÑO FUNCIONAL Y REHABILITACION +	5276861.0	29.0	181960.72413793104
933	OTROS PROCEDIMIENTOS TERAPEUTICOS DEL DESEMPEÑO FUNCIONAL Y REHABILITACION +	136903278.0	592.0	231255.53716216216
935	OTRA INMOVILIZACION, PRESION Y CUIDADO DE HERIDA (CUIDADO TEGUMENTARIO) Excluye: LIMPIEZA DE HERIDA(965); LA INMOVILIZACION REALIZADA EN EL POST OPERATORIO INMEDIATO	2016432.0	38.0	53064.0
936	TRATAMIENTO MANIPULATIVO OSTEOPATICO	5332971.0	29.0	183895.55172413794
937	REHABILITACION DEL HABLA, DEL LENGUAJE Y LA COMUNICACIÓN +	13881205.0	211.0	65787.70142180094
938	OTRA TERAPIA DE REHABILITACION	122232068.0	1250.0	97785.6544
939	TERAPIA RESPIRATORIA Excluye: INSERCIÓN DE VÍA AEREA (96.0.1) Y OTRA VENTILACION MECANICA CONTINUA (96.7.0)	35171637.0	305.0	115316.84262295082
940	EVALUACION Y PRUEBAS PSICOLOGICAS	1642900.0	2.0	821450.0
943	PSICOTERAPIA + INCLUYE: AQUELLA PARA EL CONTROL DE FACTORES DE RIESGO PSICOSOCIALES EN LA PROTECCION DE LA SALUD DE LOS TRABAJADORES COMO EL MANEJO DEL CONFLICTO Y LA NEGOCIACION, COMUNICACIÓN EFECTIVA, INCREMENTO DE AUTOESTIMA, ENTRE OTRAS ESTRATEGIAS	1424591.0	28.0	50878.25
944	OTRAS MODALIDADES TERAPEUTICAS EN SALUD MENTAL	158049.0	5.0	31609.8
950	EXAMENES DE OJOS GENERAL Y SUBJETIVO	16339590.0	322.0	50744.068322981366
951	EXAMENES DE FORMA Y ESTRUCTURA DE OJO	8465996.0	82.0	103243.85365853658
952	PRUEBAS OBJETIVAS DEL FUNCIONAMIENTO DEL OJO Excluye: AQUELLA CON POLISOMNOGRAMA (89.1.7)	6710241.0	51.0	131573.35294117648
953	PROCEDIMIENTOS E INTERVENCIONES VISUALES ESPECIALES	6845.0	5.0	1369.0
954	PROCEDIMIENTOS NO QUIRURGICOS RELACIONADOS CON EL OIDO	8295047.0	522.0	15890.894636015326
960	INTUBACION NO OPERATORIA DE TRACTOS GASTROINTESTINAL Y RESPIRATORIO	573179.0	7.0	81882.71428571429
961	OTRA INSERCIÓN NO QUIRURGICA Excluye: INTUBACION  NASOLAGRIMAL(09.4.4)	4806631.0	3.0	1602210.3333333333
962	DILATACIÓN Y MANIPULACION NO QUIRURGICA	66509.0	2.0	33254.5
965	OTRA IRRIGACION, LAVADO, LIMPIEZA O INSTILACION LOCAL NO QUIRURGICAS	5106233.0	219.0	23316.132420091326
966	INFUSIÓN ENTERAL DE SUSTANCIAS NUTRITIVAS CONCENTRADAS	2693600.0	1.0	2693600.0
971	SUSTITUCION NO QUIRURGICA DE DISPOSITIVO DE LOS SISTEMAS MUSCULOESQUELETICO O TEGUMENTARIO	186883.0	3.0	62294.333333333336
973	EXTRACCIÓN NO QUIRURGICA DE DISPOSITIVO TERAPEUTICO DE CABEZA Y CUELLO	15280.0	2.0	7640.0
976	EXTRACCIÓN NO QUIRURGICA DE DISPOSITIVO TERAPEUTICO DEL SISTEMA URINARIO	255721.0	3.0	85240.33333333333
977	EXTRACCIÓN NO QUIRURGICA DE DISPOSITIVO TERAPEUTICO DEL SISTEMA REPRODUCTOR FEMENINO	931339.0	6.0	155223.16666666666
978	OTRA EXTRACCIÓN NO QUIRURGICA DE DISPOSITIVO TERAPEUTICO	323980.0	5.0	64796.0
981	EXTRACCIÓN SIN INCISIÓN CUERPO EXTRAÑO INTRALUMINAL OTROS SITIOS Excluye: EXTRACCIÓN DE DISPOSITIVO TERAPEUTICO(973, 974, 976, 977,978)	56234.0	3.0	18744.666666666668
982	EXTRACCIÓN SIN INCISIÓN DE CUERPO EXTRAÑO NO INTRALUMINAL Excluye: EXTRACCIÓN DE CUERPO EXTRAÑO INTRALUMINAL(980-981)	168685.0	10.0	16868.5
990	EDUCACION EN SALUD Excluye: LA ACTIVIDAD DE ORIENTACION Y EDUCACION DURANTE LA CONSULTA O EL CONTROL-OMITIR CODIGO	29162694.0	2599.0	11220.73643709119
991	INYECCIÓN O INFUSIÓN DE SUSTANCIA TERAPEUTICA O PROFILACTICA INCLUYE: INYECCIÓN REALIZADA POR VÍA INTRAMUSCULAR, INTRAVENOSA O HIPODERMICA, DE ACCION LOCAL O SISTEMICA SimultAneo: CODIFICAR SIMULTANEAMENTE SITIO DE INYECCIÓN/ PERFUSIÓN. EJEMPLOS: ARTICULA	51801334.0	161.0	321747.41614906833
992	INYECCIÓN O INFUSIÓN DE OTRA SUSTANCIA TERAPEUTICA O PROFILACTICA INCLUYE: INYECCIÓN REALIZADA POR VÍA INTRAMUSCULAR, INTRAVENOSA O HIPODERMICA, DE ACCION LOCAL O SISTEMICA	2198126265.0	6528.0	336722.7734375
993	VACUNACION E INOCULACION PROFILACTICA CONTRA CIERTAS ENFERMEDADES INMUNOPREVENIBLES INCLUYE:  AQUELLA PARA LA PROTECCION DE LA SALUD DE LOS TRABAJADORES Excluye: INFUSIÓN/INYECCIÓN DE GLOBULINA INMUNE RH (99.1.1), DE GAMMA GLOBULINA O SUEROS INMUNES (99.1	1427261.0	91.0	15684.186813186812
995	VACUNACION E INOCULACION PROFILACTICA CONTRA OTRAS ENFERMEDADES	79200.0	31.0	2554.8387096774195
996	CONVERSION DEL RITMO CARDIACO Excluye:  MASAJE CARDIACO A TORAX ABIERTO (37.9.1)	114234.0	1.0	114234.0
997	PROCEDIMIENTOS PROFILACTICOS EN SALUD ORAL	56258098.0	1077.0	52235.931290622095
998	PROCEDIMIENTOS FISICOS MISCELANEOS	1054899.0	5.0	210979.8
999	OTROS PROCEDIMIENTOS MISCELANEOS NO CLASIFICADOS BAJO OTRO CONCEPTO	93965678.0	578.0	162570.37716262977
A10	INFORMACIÓN, EDUCACION Y COMUCACION (IEC) Excluye: AQUELLA HACIA EL FOMENTO DE LA SALUD OCUPACIONAL (T1.1, T2.1)	1497246.0	138.0	10849.608695652174
A20	GESTION EN PREVENCION Y CONTROL DE LA ENFERMEDAD	57305543.0	97.0	590778.793814433
A22	ORIENTACION E IDENTIFICACION DE LA POBLACION HACIA EL DIAGNOSTICO TEMPRANO	325767.0	22.0	14807.59090909091
