code	label	costo_procedimiento	numero_personas_atendidas	costo_proc_usuario
080010027801	IPS CLINICA DE LA COSTA LTDA	22071628.0	178.0	123997.91011235955
080010028701	INSTITUTO DE REHABILITACIÓN ISSA ABUCHAIBE LTDA	5677324.0	91.0	62388.17582417582
080010028702	INSTITUTO DE REHABILITACION ISSA ABUCHAIBE LTDA	417602.0	5.0	83520.4
080010030801	CARDIODIAGNOSTICO S.A	1388411.0	8.0	173551.375
080010045301	UNIDAD DE MEDICINA PREVENTIVA Y RESOLUTIVA UMPRE LTDA	52750362.0	69.0	764498.0
080010047901	CENTRO DIAGNOSTICO CARDIOLOGICO CEDICARDIO LIMITADA	498880.0	3.0	166293.33333333334
080010048401	VITAL SALUD DEL CARIBE IPS S.A.	163400000.0	164.0	996341.4634146341
080010048801	TOMAS URIBE RADIOLOGOS S.A.S.	114480.0	6.0	19080.0
080010048802	IPS UNIDAD DE ECOCARDIOLOGIA Y CIA LTDA	148638.0	5.0	29727.6
080010049401	IPS PEREZ RADIOLOGOS S.A.S.	3245366.0	54.0	60099.37037037037
080010052601	MAURICIO RICARDO ABELLO BANFI	680000.0	2.0	340000.0
080010054401	ORGANIZACION CLINICA BONNADONA PREVENIR S.A.S.	1348303.0	51.0	26437.313725490196
080010061301	IPS SURA BOSTON BARRANQUILLA	2666643.0	184.0	14492.625
080010061302	IPS SURA ALTOS BARRANQUILLA	8476993.0	624.0	13584.92467948718
080010061303	IPS PUNTO DE SALUD S.A	245944.0	13.0	18918.76923076923
080010061304	IPS SURA MURILLO BARRANQUILLA	2560780.0	198.0	12933.232323232323
0800100620	ASOCIACION MEDICA DE MEDICINA NUCLEAR LTDA NUCLEAR 2000 LTDA	2586580.0	1.0	2586580.0
080010062001	ASOCIACION MEDICA DE MEDICINA NUCLEAR LTDA NUCLEAR 2000 LTDA	150616.0	2.0	75308.0
0800100623	CENTRO CANCEROLOGICO DEL CARIBE CECAC LTDA	8625326.0	53.0	162742.0
080010062301	CENTRO CANCEROLOGICO DEL CARIBE CECAC LTDA	4145109.0	23.0	180222.13043478262
080010062401	CENTRO DE CIRUGIA AMBULATORIA IPS S.A.S	200260.0	28.0	7152.142857142857
080010062403	CENTRO DE CIRUGIA AMBULATORIA LTDA	1105609.0	74.0	14940.662162162162
080010065001	IPS CENTRO DE REUMATOLOGIA Y ORTOPEDIA	1198430.0	10.0	119843.0
080010065701	SERVICIOS MEDICOS INTEGRALES DEL NORTE SEMIN	50555.0	2.0	25277.5
080010078901	CLINICA REINA CATALINA S.A.S.	1880889.0	63.0	29855.380952380954
080010079501	INSTITUTO ONCOHEMTALOGICO BETANIA S.A BIO BETANIA S.A.	154008.0	2.0	77004.0
080010087101	COOMEVA EPS	132735.0	33.0	4022.2727272727275
080010087106	UNIDAD BASICA DE ATENCION CORDIALIDAD	18500.0	1.0	18500.0
080010087108	UNIDAD BASICA DE ATENCION 11 DE NOVIEMBRE	10500.0	1.0	10500.0
080010087112	UNIDAD BASICA DE ATENCION MURILLO	10500.0	1.0	10500.0
080010087113	UNIDAD BASICA DE ATENCION CENTRO	63000.0	3.0	21000.0
080010087114	UNIDAD BASICA DE ATENCION LA UNION	21000.0	2.0	10500.0
080010087701	FRANCIA ELIZA RINCON RODRIGUEZ	161000.0	1.0	161000.0
080010097101	LABORATORIO CLINICO ANA-MED LTDA	4309259.0	468.0	9207.818376068377
080010099601	UNIGASTRO S.A.S.	1156198.0	9.0	128466.44444444444
080010100301	VIVIANA AMNERIS BERTILLER DE DIAZ BORELLY	26457.0	2.0	13228.5
080010105101	NELSY MARIA MOVILLA PARODY	210231.0	18.0	11679.5
080010110601	CLINICA LA ASUNCION	235758.0	3.0	78586.0
080010110801	ASOCIACION CLINICA BAUTISTA	323302.0	13.0	24869.384615384617
080010112201	FUNDACION HOSPITAL UNIVERSITARIO METROPOLITANO	1100325.0	60.0	18338.75
080010112701	TAMARA  IMÁGENES DIAGNOSTICAS S.A.S.	2833112.0	64.0	44267.375
080010121201	ASOSIACION PRO-BIENESTAR DE LA FAMILIA COLOMBIANA PROFAMILIA	291130.0	1.0	291130.0
080010121301	SABBAG RADIOLOGOS LTDA	3278969.0	13.0	252228.38461538462
080010121801	RADIOLOGOS ASOCIADOS S.A.S.	8586256.0	78.0	110080.20512820513
080010122401	CLINICAS ATENAS LTDA IPS	1315476.0	8.0	164434.5
080010123201	KATZWEINGORT Y CIA LTDA CLINICA LA MERCED	955821.0	8.0	119477.625
080010123501	REGAMA DEL CARIBE LTDA	1533089.0	8.0	191636.125
080010127701	UNIDAD NEUROLÓGICA DEL CARIBE LTDA	41834.0	2.0	20917.0
080010130001	FUNDACION MEDICO PREVENTIVA PARA EL BIENESTAR SOCIAL S.A. CLINICA EL PRADO	569053.0	15.0	37936.86666666667
080010133001	EMPRESA SOCIAL DEL ESTADO HOSPITAL NIÑO JESUS DE BARRANQUILLA	418869.0	4.0	104717.25
080010133501	HOSPITAL UNIVERSITARIO C.A.R.I. E.S.E. SEDE ALTA COMPLEJIDAD	8796400.0	21.0	418876.1904761905
080010134301	Odontovital E.U	225475.0	41.0	5499.390243902439
080010134401	CLINICA ALTOS DE SAN VICENTE LTDA	112815.0	1.0	112815.0
080010134601	IPS COMFAMILIAR ATLÁNTICO CALLE 47	365125.0	19.0	19217.105263157893
080010134801	FUNDACION GRUPO DE ESTUDIO BARRANQUILLA	25335555.0	2241.0	11305.468540829987
080010134802	IPS FUNDACION GRUPO DE ESTUDIO BARRANQUILLA	715549.0	58.0	12337.051724137931
080010135301	UNIDAD DE GASTROENTEROLOGIA Y ENDOSCOPIA DIGESTIVA S.A UGASEND S.A	91800.0	1.0	91800.0
080010135701	ESE HOSPITAL GENERAL DE BARRANQUILLA	300000.0	1.0	300000.0
080010135801	QUIMIO SALUD LTDA	191460.0	2.0	95730.0
080010136201	UMRI SAS	1090925.0	16.0	68182.8125
080010136202	UMRI SAS	304565.0	4.0	76141.25
080010137201	INSTITUTO CARDIOVASCULAR Y QUIRURGICO DE LA COSTA S.A.S.	862603.0	9.0	95844.77777777778
080010137601	CEMES COUNTRY	2991753.0	118.0	25353.838983050846
080010138701	IPS CLINICA GENERAL EL RECREO LTDA	5145000.0	19.0	270789.4736842105
080010140001	SALUD TOTAL EPS - S S.A. CRA. 53	248922.0	15.0	16594.8
080010140002	SALUD TOTAL EPS - S S.A 20 DE JULIO	568942.0	8.0	71117.75
080010140005	SALUD TOTAL EPS -S S.A  PRADO	247076.0	17.0	14533.882352941177
080010140007	SALUD TOTAL EPS - S S.A UUBC REINA CATALINA	5476.0	1.0	5476.0
080010140008	SALUD TOTAL EPS - S S.A UUBC CORDIALIDAD	34365.0	1.0	34365.0
0800101403	CORPORACION MI IPS COSTA ATLANTICA	1198978.0	133.0	9014.872180451128
080010140301	CENTRAL DE ESPECIALISTAS No 2	113764281.0	4586.0	24806.864587876145
080010140303	IPS PRADO	8056657.0	87.0	92605.25287356322
080010140304	IPS SUR	28583940.0	1318.0	21687.359635811838
080010140305	IPS NORTE	3137440.0	187.0	16777.754010695186
080010140306	BARRANQUILLA COUNTRY	14948051.0	655.0	22821.451908396946
080010140308	CORPORACIÓN IPS SALUDCOOP COSTA ATLANTICA	6333545.0	235.0	26951.255319148935
080010193701	IPS CLINICA DEL CARIBE	12092150.0	38.0	318214.4736842105
080010204901	MARJORIE YANETH CERVANTES HERRERA	28000.0	1.0	28000.0
080010216501	DIAGNOSTICOS YA SISTENCIA MEDICA DINAMICA IPS	8634050.0	280.0	30835.89285714286
080010216502	DIAGNOSTICOS YA SISTENCIA MEDICA DINAMICA IPS	30193616.0	1401.0	21551.47466095646
080010227001	REUMATOLOGOS DEL CARIBE S.A	663312.0	4.0	165828.0
080010235101	BIENESTAR IPS S.A.S BARRANQUILLA	273600.0	4.0	68400.0
080010235102	BIENESTAR IPS S.A.S MURILLO	3284019.0	176.0	18659.198863636364
0800102355	CLINICA CENTRO S.A	1198080.0	1.0	1198080.0
080010235501	CLINICA CENTRO S.A	33036.0	2.0	16518.0
080010246801	MEDICINA INTEGRAL I.P.S. S.A.	28871808.0	4308.0	6701.9052924791085
080010246803	MEDICINA INTEGRAL - SEDE RENAL BARRANQUILLA	112290000.0	820.0	136939.0243902439
080010247701	FUNDACION CAMPBELL	73790.0	2.0	36895.0
080010247801	IPS CENTRO DE ATENCION PULMONAR	407988.0	9.0	45332.0
080010281001	VITAL PLUS COLOMBIA LTDA	4400195.0	370.0	11892.418918918918
080010283501	CLINICA MURILLO - INVERCLINICAS  S.A.	184386.0	1.0	184386.0
080010289601	FERNANDO JULIO FERNANDEZ MARRIAGA	4979065.0	44.0	113160.56818181818
080010290401	HOSPITAL EN CASA S.A	586320.0	1.0	586320.0
080010291601	LABORATORIO CLINICI ESTHER JUDITH HABEYCH Y CIA S. EN C.	470239.0	49.0	9596.714285714286
080010304101	FUNDACION SANTO TOMAS DE VILLANUEVA	450000.0	1.0	450000.0
080010307001	CENTRO NEUROLOGICO DEL NORTE	564744.0	8.0	70593.0
080010307101	Viva 1A Cordialidad	49572193.0	2273.0	21809.14782226133
080010307201	UNIDAD DE SALUD UNIVERSIDAD DEL ATLANTICO	105465.0	7.0	15066.42857142857
080010311601	GESTION INTEGRAL DEL CUIDADO LTDA	3860000.0	5.0	772000.0
080010311701	IPS CAPRECOM INPEC BOSQUE BARRANQUILLA	155353.0	15.0	10356.866666666667
080010312701	CARDIOSUR BARRANQUILLA LTDA	1819202.0	27.0	67377.85185185185
0800103172	CORPORACIÓN IPS SALUDCOOP EN LIQUIDACIÓN	105593.0	145.0	728.2275862068966
080010317201	CLINICA JULIO ENRIQUE MEDRANO LEON	26035839.0	205.0	127004.09268292683
080010317205	CENTRAL DE ESPECIALISTAS Y URGENCIAS BARRANQUILLA SUR	617213.0	53.0	11645.528301886792
080010317206	CENTRO DE ONCOLOGIA Y HEMATOLOGIA	906415.0	27.0	33570.92592592593
080010317208	CENTRAL DE ESPECIALISTAS No. 1	489843.0	33.0	14843.727272727272
080010323201	CENTRO INTEGRAL DE REUMATOLOGIA DEL CARIBE SAS - CIRCARIBE S.A.S.	1027000.0	4.0	256750.0
080010324001	SOMOS SALUD IPS LTDA	262780.0	16.0	16423.75
080010325001	CLINICA SAN MARTIN BARRANQUILLA LTDA	71020.0	1.0	71020.0
080010327701	REUMACARIBE S.A.S	21795965.0	246.0	88601.4837398374
080010327901	SINUS CENTER S.A.S.	77040.0	2.0	38520.0
080010338601	MEDICLINICA SOLUCIONES INTEGRALES EN SALUD IPS S.A.S	626700.0	2.0	313350.0
080010344901	SERVICIOS CARDIOLOGICOS INTEGRALES SAS	142646.0	1.0	142646.0
080010346801	IDAR S.A.S.	111602.0	1.0	111602.0
080010351601	IPS UNIVERSITARIA SEDE HOSPITAL GENERAL DE BARRANQUILLA	3965060.0	146.0	27157.945205479453
0800103517	MEDICAL AT HOME SOPORTE MEDICO EN CASA S.A.S	49639.0	8.0	6204.875
080010352201	CENTRO DE ODONTOLOGIA Y CIRUGIA MAXILO FACIAL DIENTES SANOS S.A.S.	27700.0	1.0	27700.0
080010356901	MEDICINA EN CASA S.A.S	8692652.0	10.0	869265.2
080010357003	UNIDAD DE ATENCION AMBULATORIA BOYACA	50720.0	1.0	50720.0
080010357004	UPREC UNIDAD DE PREVENCION CLINICA SAN VICENTE BARRANQUILLA	5838.0	1.0	5838.0
080010357007	SINERGIA SALUD ATENCION BASICA UNION	8790.0	1.0	8790.0
080010357010	SINERGIA SALUD ATENCIÓN BÁSICA COMFAMILIAR CALLE 48	27270.0	1.0	27270.0
080010362701	ORTO VITAL S.A.S.	39555460.0	26.0	1521363.8461538462
080010363401	USSER S.A.S.	269722.0	18.0	14984.555555555555
080010367301	INVERSIONES SANCHEZ & SALCEDO S.A.S.	2545.0	1.0	2545.0
080010370801	CLINICA GENERAL SAN DIEGO	1734443.0	78.0	22236.44871794872
080010384801	Estima S.A.S IPS	165000.0	2.0	82500.0
080010392601	CLÍNICA MISERICORDIA	133963.0	1.0	133963.0
080010411401	BARRANQUILLA	43439.0	2.0	21719.5
080010421101	Institución Prestadora de Servicios de Salud Cuidado Seguro en Casa SA	1026000.0	5.0	205200.0
080780003001	I.P.S CLINICA SANTA ANA DE BARANOA LTDA	17486.0	5.0	3497.2
080780021401	FUNDACION GRUPO DE ESTUDIO BARRANQUILLA	66793.0	20.0	3339.65
080780031907	IPS BARANOA	3139919.0	92.0	34129.55434782609
081370079801	CAMINEMOS IPS S.A.S.	458928.0	7.0	65561.14285714286
084330015101	EMPRESA SOCIAL DEL ESTADO  HOSPITAL DE MALAMBO	27900.0	2.0	13950.0
084330031904	IPS  MALAMBO	1817973.0	75.0	24239.64
084360065101	yesmin  johana  oliveros  berdugo	99255.0	1.0	99255.0
086340079301	FONSALUD CARIBE CENTRO MEDICO DE DIAGNOSTICO S.A.S	56488.0	1.0	56488.0
086380015401	ESE HOSPITAL DEPARTAMENTAL DE  SABANALARGA	174075.0	12.0	14506.25
086380015501	ESE CENTRO MATERNO INFANTIL DE SABANALARGA. ESE CEMINSA	593200.0	34.0	17447.058823529413
086380021701	CLINICA SAN RAFAEL LTDA	84442.0	9.0	9382.444444444445
0863800315	CENTRO MEDICO SAN JUAN EU	555186.0	44.0	12617.863636363636
086380031501	Centro Medico San Juan EU	215855.0	13.0	16604.23076923077
086380031906	IPS  SABANALARGA	633555.0	23.0	27545.869565217392
086380063701	BERBOJ SALUD LIMITADA	44245.0	5.0	8849.0
086380065001	CENTRO DE REHABILITACION EN FISIOTERAPIA LOS ANGELES E.U.	10746.0	1.0	10746.0
086850043301	melania gloria caballero badillo	280240.0	4.0	70060.0
087580000801	CLINICA  PORVENIR LIMITADA	62100.0	6.0	10350.0
087580001011	UNIDAD  DE ATENCION  AMBULATORIA SOLEDAD	1163329.0	66.0	17626.196969696968
087580001012	CENTRO DE ATENCION AMBULATORIA IPS CALLE 30	2680822.0	154.0	17407.935064935064
0875800013	FUNDACIÓN HOSPITAL UNIVERSIDAD DEL NORTE	76219.0	1.0	76219.0
087580001301	Hospital Universidad del Norte	18110421.0	46.0	393704.8043478261
087580003601	Servicios medicos integrales Bernardo Houssay	15900.0	1.0	15900.0
087580006601	Clinica Los Almendros	31050.0	4.0	7762.5
087580014701	HOSPITAL  DEPARTAMENTAL  JUAN  DOMINGUEZ ROMERO  E.S.E SOLEDAD - ATLANTICO	441924.0	23.0	19214.08695652174
087580016101	EMPRESA SOCIAL DEL ESTADO  HOSPITAL  MATERNO  INFANTIL  CIUDADELA  METROPOLITANA DE SOLEDAD	456175.0	19.0	24009.21052631579
087580031902	IPS SOLEDAD	2147525.0	124.0	17318.75
087580038302	SALUD TOTAL EPS - S S.A SOLEDAD	201136.0	13.0	15472.0
087580050101	NOVASALUD CARIBE IPS S.A.	11132.0	1.0	11132.0
087580053301	SERVICIOS  MEDICOS  OLIMPUS IPS LTDA  SEDE  SOLEDAD	50356.0	8.0	6294.5
087580060101	BIO-TEST I.P.S  S.A.S	294223.0	61.0	4823.327868852459
087580062701	VIVA 1A IPS S.A BARRANQUILLA	4871306.0	390.0	12490.528205128205
087580064501	CENTRAL DE URGENCIAS SOLEDAD	41869.0	21.0	1993.7619047619048
087580071401	FUNDACION CLINICA  MATERNO INFANTIL ADELA DE CHAR	86839.0	9.0	9648.777777777777
087580075301	CLÍNICA ORIENTAL DEL CARIBE S.A.S	421212.0	3.0	140404.0
088490011901	ESE CENTRO DE SALUD DE USIACURI JOSE MARIA FEREZ FARAH	283167.0	23.0	12311.608695652174
110010010101	CARLOS GUSTAVO VILLEGAS DUQUE	1624154.0	31.0	52392.06451612903
110010011601	MARIA ALICIA DEL CARMEN RODRIGUEZ BAEZ	2142385.0	77.0	27823.18181818182
110010014101	RICARDO ANTONIO ZUREK NAVARRA	1525284.0	8.0	190660.5
110010030401	HERNANDO ALBERTO CIFUENTES LOBELO	3202.0	1.0	3202.0
110010034601	RAMON  DE BODOUT HERRERA	495000.0	1.0	495000.0
110010039601	CLINICA RETORNAR	137058.0	7.0	19579.714285714286
110010040801	EDGAR  PINILLA PABON	1529463.0	3.0	509821.0
110010041601	JAIME GABRIEL BECERRA TAFUR	229441.0	11.0	20858.272727272728
110010041901	Luis Jorge Morales Rubio	130000.0	1.0	130000.0
110010061601	GUTMEDICA ALMIRANTE	4816052.0	23.0	209393.5652173913
110010066101	LITOMEDICA S.A	25064041.0	314.0	79821.78662420381
110010073102	PREMISALUD IPS TUNAL	7785.0	1.0	7785.0
110010083701	ELSA  REYES SANMIGUEL	187500.0	1.0	187500.0
110010088501	BERTHA STELLA CAMERO LOZANO	122630.0	1.0	122630.0
110010089001	CARDIOVISION LIMITADA	11113.0	1.0	11113.0
110010089401	FELIPE ADOLFO SOTO ALVAREZ	484900.0	7.0	69271.42857142857
110010091301	CARLOS ARTURO MORENO MONTOYA	1514524.0	69.0	21949.623188405796
110010101010	CMD DE ACONDICIONAMIENTO FISICO BODYTECH TORRE CENTRAL	2278500.0	131.0	17393.129770992367
110010108501	MEDICOS CARDIOLOGOS ASOCIADOS MEDICARDIA LTDA	2520140.0	22.0	114551.81818181818
110010113901	ANA MARIA AMALIA POSADA ARCHILA	449791.0	4.0	112447.75
110010124701	JUAN CARLOS ARBELAEZ ECHEVERRY	8500000.0	1.0	8500000.0
110010132101	GERMAN RIOS GONZALEZ	6472029.0	24.0	269667.875
110010132601	CLAUDIA LEONOR ABELLA DE RUIZ	182520.0	1.0	182520.0
110010133301	ALVARO  SILVA ARDILA	1401300.0	2.0	700650.0
110010140501	MARIA JOSE JANNAUT PEÑA	157640.0	2.0	78820.0
110010143501	CENTRO DE ANGIOLOGIA Y CIRUGIA VASCULAR LTDA	2877490.0	9.0	319721.1111111111
110010144301	CLINICA BARRAQUER	798945.0	6.0	133157.5
110010152701	ANGEL FERNANDO PASTRANA MOLINA	58000.0	1.0	58000.0
1100101598	carlos  alberto matiz pedraza	118500.0	1.0	118500.0
110010159801	CARLOS ALBERTO MATIZ PEDRAZA	474000.0	2.0	237000.0
110010164001	CENTRO DE ENDOCRINOLOGIA Y ENFERMEDADES METABOLICAS LTDA	50000.0	1.0	50000.0
110010169301	UNIDAD DE NEUROLOGIA LTDA	3068334.0	40.0	76708.35
110010173401	MIREYA   FERNANDEZ ALVAREZ	133230.0	8.0	16653.75
110010176201	LUIS GUILLERMO CASTRO SUAREZ	2015540.0	2.0	1007770.0
110010181401	CENTRO DE ENFERMEDADES MAMARIAS LTDA	1522811.0	29.0	52510.724137931036
110010181501	DIAGNOSTICO MEDICO LIMITADA	1430814.0	20.0	71540.7
110010184601	LUIS FERNANDO TORRES TASCÓN	39500.0	1.0	39500.0
110010193501	fundacion liga central contra la epilepsia	322100.0	3.0	107366.66666666667
110010199601	UNIMEQ ORL SAS	806728.0	18.0	44818.22222222222
110010203301	FERNANDO  BRICEÑO RINCON	88490.0	1.0	88490.0
110010216601	REHABILITANDO ILARCO	1501127.0	19.0	79006.68421052632
110010222601	JUAN JOSE NAVIA VELASCO	135000.0	1.0	135000.0
110010240401	IDIME S.A SEDE LAGO	127941080.0	2110.0	60635.58293838862
110010240402	IDIME S.A SEDE NORTE	118162491.0	1838.0	64288.624047878126
110010240403	IDIME LA CAROLINA	1972985.0	41.0	48121.58536585366
110010240406	IDIME S.A SEDE SUR	200000.0	1.0	200000.0
110010240409	INSTITUTO DE DIAGNOSTICO MEDICO S.A -IDIME S.A	65000.0	1.0	65000.0
110010240416	INSTITUTO DE DIAGNOSTICO MEDICO SA SEDE OCCIDENTE	190000.0	1.0	190000.0
110010241301	ALFREDO  DUQUE GARCIA	997820.0	5.0	199564.0
110010245001	DIAGNOSTICOS E IMAGENES SEDE NORTE	12805782.0	179.0	71540.68156424581
110010245002	DIAGNOSTICOS E IMAGENES SEDE OCCIDENTE	4962711.0	34.0	145962.08823529413
110010254001	INTEGRA MEDICA COLOMBIA S.A.	356080.0	4.0	89020.0
110010254501	CENTRO DE TECNOLOGIA OFTALMICA SAS CTO	114917.0	1.0	114917.0
110010259802	CLINICA	375442.0	5.0	75088.4
110010262201	SOCIEDAD DE ENFERMERAS PROFESIONALES SAS - SEP SAS	1281540.0	2.0	640770.0
110010273001	CENTRO INTEGRAL DE FISIOTERAPIA CIF EU	961146.0	11.0	87376.90909090909
1100102751	MERCEDES   CIFUENTES PARDO	905220.0	10.0	90522.0
1100102772	MONIQUE ROSE CHALEM CHOUEKA	3024000.0	15.0	201600.0
110010277201	CHALEM CHOUEKA MONIQUE ROSE	78820.0	1.0	78820.0
1100103029	JUAN MANUEL CAMACHO NAVARRO	2733075.0	5.0	546615.0
110010303101	NUEVA CLINICA MAGDALENA	4505512.0	27.0	166870.8148148148
110010309701	Consuelo  Navarro Torres	153824.0	3.0	51274.666666666664
110010311701	ESE HOSPITAL SANTA CLARA	17711559.0	52.0	340606.9038461539
110010315501	ASOCIACION DE AMIGOS CONTRA EL CANCER PROSEGUIR	20991921.0	266.0	78916.9962406015
110010320901	OBGYN	55000.0	1.0	55000.0
110010332301	MAGBA NEURODIGITAL S.A.S	48904.0	2.0	24452.0
110010343001	MARIA ALEJANDRA TABORDA SAMPER	52397.0	1.0	52397.0
110010354301	FOTOTERAPIA BOJANINI Y LOPEZ S.A.S	660000.0	2.0	330000.0
110010367101	MARTHA ISABEL HERNANDEZ ESPINOSA	391889.0	3.0	130629.66666666667
110010369401	UROBOSQUE S.A	1642462.0	4.0	410615.5
110010391601	FUNDACION OFTALMOLOGICA NACIONAL	877767.0	7.0	125395.28571428571
110010413101	FUNDACION HOSPITAL SAN CARLOS	26050577.0	616.0	42289.89772727273
110010413103	CLINICA UNIVERSITARIA CARLOS LLERAS RESTREPO	166300.0	11.0	15118.181818181818
110010416601	CENTRO INTEGRAL DE REHABILITACION DE COLOMBIA - CIREC	3014500.0	46.0	65532.608695652176
110010417401	LOURDES DEL ROSARIO OÑORO MANOTAS	8687307.0	13.0	668254.3846153846
110010432201	CENTRO DE DIAGNOSTICO EN CITOPATOLOGIA S.A.S	436032.0	10.0	43603.2
110010440401	UNIDAD MÉDICA DIAGNÓSTICA ESPINOSA GÓMEZ SAS	1051165.0	159.0	6611.100628930818
110010448801	COUNTRY SCAN LTDA	4248509.0	23.0	184717.78260869565
110010448802	TAC Y RESONANCIA DEL COUNTRY	4570528.0	33.0	138500.84848484848
110010448803	TAC Y RESONANCIA DEL COUNTRY	76900.0	1.0	76900.0
110010449001	RESONANCIA Y TAC DEL COUNTRY	40471356.0	158.0	256147.82278481012
110010449002	IMAGENES DIAGNOSTICAS DEL COUNTRY	2673519.0	10.0	267351.9
110010454001	TRASMEDICA S.A  S.A.P	135000.0	3.0	45000.0
110010469701	FRANCISCO JOSE CAMACHO GARCIA	1212600.0	2.0	606300.0
110010476901	RESONANCIA MAGNETICA DE COLOMBIA LTDA.	4804127.0	10.0	480412.7
1100104857	ESTUDIOS E INVERSIONES  MEDICAS S A ESIMED S A	816100.0	45.0	18135.555555555555
110010485703	CAFI CALLE 80	15116663.0	571.0	26474.015761821367
110010485704	CAFI PUENTE ARANDA	42277469.0	1578.0	26791.80544993663
110010485706	ESTUDIOS E INVERSIONES S.A ESIMED S.A CEMES CENTRO MEDICO DE ESPECIALISTAS CIUDADELA DEL SUR	333800.0	16.0	20862.5
110010485708	CAFI RESTREPO	51304465.0	2015.0	25461.272952853597
110010485709	CAFI KENNEDY	54398623.0	2271.0	23953.598855129898
110010485711	CAFI CALLE 56	28767262.0	745.0	38613.7744966443
110010485714	CAFI CALLE 106	25794573.0	947.0	27238.1974656811
110010485717	CAFI CALLE 138	78879335.0	2955.0	26693.514382402707
110010485718	CEMES 106	23679967.0	491.0	48228.038696537675
110010485721	CLINICA ESIMED JORGE PIÑEROS CORPAS	379472.0	6.0	63245.333333333336
110010485732	CENTRO DE ATENCION DE URGENCIAS AV. 68 ESIMED	77600.0	4.0	19400.0
110010502701	CARMEN CECILIA NIVIA MENDOZA	257800.0	2.0	128900.0
110010512801	UNIDAD MEDICA IPS MARCO FIDEL SUAREZ LTDA	62400.0	7.0	8914.285714285714
110010533101	RUBEN DARIO MANTILLA HERNANDEZ	1681330.0	14.0	120095.0
110010535601	Alberto de Zubiria Salgado	175000.0	1.0	175000.0
110010546401	UNIDAD DE ATENCION PRIMARIA DARSALUD	43287280.0	1969.0	21984.39817166074
1100105480	SO SERVICIOS MEDICOS Y OFTALMOLOGICOS S.A.S	81118.0	1.0	81118.0
110010548004	SO COUNTRY	351426.0	3.0	117142.0
110010550601	SOCIEDAD INTERDISCIPLINARIA PARA LA SALUD S.A SIGLA SIPLAS SA- CENTRO DE MEDICINA DIAGNOSTICA SIPLAS - CMD SIPLAS	420666.0	20.0	21033.3
110010550901	NEUROLOGOS CLINICOS ASOCIADOS CIA LTDA	320190.0	6.0	53365.0
110010557701	DEXA DIAB SERVICIOS MEDICOS LTDA	31423610.0	474.0	66294.5358649789
1100105597	CAJA DE COMPENSACION FAMILIAR CAFAM	63929390.0	4208.0	15192.345532319392
110010559701	Centro de Atención en Salud Cafam Calle 51	155787487.0	7388.0	21086.55752571738
110010559702	Centro de Atención en Salud Cafam Clínica	494690968.0	19759.0	25036.235032137254
110010559703	Centro de Atención en Salud Cafam Quirigua	7390490.0	425.0	17389.38823529412
110010559704	Centro de Atención en Salud Cafam Floresta	87134106.0	3896.0	22365.016940451744
110010559705	Centro de Atención en Salud Cafam Kennedy	43983374.0	2089.0	21054.750598372426
110010559708	Centro de Atención en Salud Cafam Floresta Salud Integral Empresarial	21365448.0	575.0	37157.30086956522
110010559711	Centro de Atención en Salud Cafam Suba	33971810.0	1856.0	18303.776939655174
110010559712	Centro de Atención en Salud Cafam Calle 48	23239760.0	1069.0	21739.719363891487
110010559713	Centro de Atención en Salud Cafam  Centenario	43231939.0	2704.0	15988.143121301775
110010559714	Centro de Atención en Salud Cafam Granada Hills	5920700.0	452.0	13098.893805309735
110010559730	Centro de Atención en Salud Cafam Calle 90	2691602.0	112.0	24032.160714285714
110010559732	Centro de Cardiologia Cafam La Castellana	1736591.0	10.0	173659.1
110010561801	FUNDACION SANTA FE DE BOGOTA	29505153.0	254.0	116162.01968503937
1100105668	HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL	1900641.0	63.0	30168.904761904763
110010566801	HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL	63573107.0	504.0	126137.11706349206
110010568101	FUNDACION HOSPITAL DE LA MISERICORDIA	824993.0	31.0	26612.677419354837
110010571101	SEDE PRINCIPAL COLCAN	2814452.0	170.0	16555.6
110010571102	SEDE NORTE COLCAN	7332027.0	257.0	28529.28793774319
110010574201	IRME	859440.0	14.0	61388.57142857143
110010577601	CENTRO MEDICO ENDOCENTRO LTDA	2744215.0	25.0	109768.6
110010586801	UNIDAD MEDICA SANTAFE LTDA	5891477.0	329.0	17907.224924012156
110010586808	UNIDAD MEDICA SANTA FE MARLY	2302873.0	147.0	15665.802721088436
110010586809	UNIDAD MEDICA SANTA FE AMERICAS	24419047.0	1080.0	22610.228703703702
1100105997	ANGELA MERCEDES OSORIO PEREZ	1415857.0	100.0	14158.57
1100106016	CENTRO DE TERAPIAS OCUFILEN LTDA	21000.0	1.0	21000.0
110010602401	DINAMICA IPS CALLE 49	84958573.0	2744.0	30961.57908163265
110010602404	DINAMICA IPS - IPS PUNTO DE SALUD OLAYA	52090.0	1.0	52090.0
110010602412	DINAMICA IPS A & G NIZA	8049732.0	175.0	45998.46857142857
110010602417	PUNTO DARSALUD	1251375.0	31.0	40366.93548387097
110010602423	DINAMICA IPS-SALUD SURAMERICANA	41600.0	1.0	41600.0
110010606501	INSTITUTO NACIONAL DE CANCEROLOGIA - EMPRESA SOCIAL DEL ESTADO	1053710.0	10.0	105371.0
